mu1 sigma1 mu2 sigma2 alpha mu3 sigma3 beta
1.3896145883061592 0.1489734904563657 1.6649617877544767 0.3614026543851846 0.7016240493317846 2.0444666651017878 0.30159948808061826 0.24968517547150393
0.9162520203556591 1.6124955954564497 1.3108522864350263 0.07934373890695229 0.14362631105584742 1.8299899776713957 0.3406210404258868 0.5590509331187508
1.3354395176396578 0.10794373927526088 1.522466396859121 0.14031593168790923 0.6977824747040045 1.6497732122794346 0.4234901586531117 0.07347161273313375
1.372385917223247 0.09909513737552493 1.7727405824572586 0.23760104396196788 0.464719034786858 2.3817676772777077 0.4689183830670886 0.5124076809666039
1.3729826034442199 0.10313442196993497 1.6906622464655108 0.37690587830169875 0.6011052595849863 2.486061545717172 1.1649773470992284 0.2840717346230269
1.3544601257233388 0.05654378565524142 1.4497791657036863 0.3722128648154838 0.32612400593013363 1.9271491088278565 0.1741052630483281 0.6027077541537005
1.3285740231917573 0.08915809527798706 1.5229587839150023 0.6133005774495678 0.5247143232561886 1.7415698306059664 0.49006601269946126 0.03424432777788411
1.282857480676687 0.056336659947626176 1.5491960946299739 0.08845009221181355 0.5732997178928061 1.8882804322983398 0.3317808866608382 0.3086448249908155
1.3407249195319644 0.09380250053044824 1.4716730806176612 0.4554891845555789 0.7600367072330653 1.8824670415418394 0.14972300949352532 0.16477716771309148
1.0348485060193635 0.9589028203023461 1.3317043902382408 0.06653984729601686 0.29827813206552556 1.7533559415925892 0.1173846738196376 0.5379180651961045
1.0144694981437334 0.7820324365531168 1.3270134987296123 0.045347737551813684 0.2675106604975362 1.6508928423775666 0.24464099495533226 0.30984253244039023
0.9265011579160877 0.8876069152725108 1.37240566633253 0.08276072313133177 0.17926640708563754 1.6864697876693044 0.1992383729795813 0.6103970801627338
1.3532557447769653 0.08369909148526691 1.6356103012125465 0.47258825535899807 0.5471195383366165 1.9655235326320226 0.5896632278414577 0.30437372332125184
1.3651356779519166 0.11102829500224852 1.6098554426686036 0.3171445763875436 0.5740038212483478 2.1642653390114135 0.898813768044539 0.2898321633297142
